event_id,m1,m2,Lambda14
GW170817_toy,1.4042642195639967,1.2715608011264676,364.7333299305307
GW170817_toy,1.4162477355251994,1.2205943744297223,307.59510938112936
GW170817_toy,1.3253866168497588,1.260171979499525,362.1631519724859
GW170817_toy,1.2874801399498381,1.2275390223780094,524.8215201361423
GW170817_toy,1.3378896695146445,1.1721796456405655,241.10433190410384
GW170817_toy,1.366620628563047,1.3796615336257165,321.95726897367473
GW170817_toy,1.3180355870499791,1.166894104795322,433.22520613425877
GW170817_toy,1.3683876449077585,1.2208284300681287,334.78506180301366
GW170817_toy,1.261597710420517,1.3084214945111665,392.25897661833807
GW170817_toy,1.3749581002392657,1.193598931171028,183.8819715278619
GW170817_toy,1.3858099053931863,1.263203670709069,449.67256383298013
GW170817_toy,1.4788204778136431,1.261660476130571,384.0915284886075
GW170817_toy,1.2827650734812057,1.2894815745076513,342.60408782822077
GW170817_toy,1.3976055022235088,1.2915110834685628,442.8208861263819
GW170817_toy,1.4139237759796222,1.2362128086163213,278.98669192102915
GW170817_toy,1.325384773836792,1.1734319096330608,406.9204350074896
GW170817_toy,1.4118374957486628,1.3223608692069142,304.94683078665855
GW170817_toy,1.3078704763682671,1.2383149235610318,415.1014320936343
GW170817_toy,1.2473726986745983,1.2815861392309567,418.27676355687686
GW170817_toy,1.4897068198140186,1.2527905665398147,342.45672558153484
GW170817_toy,1.3798482394318483,1.2645150865737562,499.11147470967904
GW170817_toy,1.4296703572450875,1.2743460665550308,366.69641645316887
GW170817_toy,1.3069552530300832,1.2563445879027317,256.12189238182685
GW170817_toy,1.3303912869981889,1.3150493014840066,230.83383309177952
GW170817_toy,1.4405277656276976,1.2338669089695364,277.286630381637
GW170817_toy,1.3679479378236012,1.22975654303558,338.295275993069
GW170817_toy,1.353642018245278,1.3502892837569216,204.62440619899957
GW170817_toy,1.2889599008251251,1.2615829689678124,415.16565612584577
GW170817_toy,1.3288218125140527,1.2247583645697255,543.747283112844
GW170817_toy,1.3775474685794205,1.2207079776145626,397.13146572010356
GW170817_toy,1.259075171108321,1.236710353851047,190.0142218271888
GW170817_toy,1.3731741462724925,1.2086072790468736,251.1640180497261
GW170817_toy,1.3348540403300202,1.2171703471667559,365.4014905489496
GW170817_toy,1.4216792010070505,1.1962366543264913,501.907887395624
GW170817_toy,1.4015823739472897,1.2816989908819822,466.34670046901203
GW170817_toy,1.2772197349933982,1.2390958791469757,127.1427234924891
GW170817_toy,1.318504352144103,1.282526705360305,291.34686919037574
GW170817_toy,1.3838296487185306,1.2473618585919521,311.29378246012834
GW170817_toy,1.374262233832122,1.2270150722578936,290.1402419283976
GW170817_toy,1.3768320357418442,1.1684235985499487,361.2054251101912
GW170817_toy,1.411871870656484,1.2283635508337385,388.42368035802093
GW170817_toy,1.399676115187313,1.236859762300168,306.1235847707259
GW170817_toy,1.2882555020507276,1.2244333585216298,129.7206432154777
GW170817_toy,1.3217750028416153,1.2758868528452347,411.403986466049
GW170817_toy,1.3378196863256804,1.3137862253930068,149.8046141368059
GW170817_toy,1.3231493047325948,1.2752548571294529,205.33800553972637
GW170817_toy,1.2498424102268701,1.135725256147857,355.1103377236735
GW170817_toy,1.3396320164960072,1.3351811770522575,452.95254878414937
GW170817_toy,1.3258306093020447,1.230701016873407,364.312995685131
GW170817_toy,1.372597578021718,1.1984625159181228,419.56854476695503
GW170817_toy,1.4047031608504958,1.2149790518776724,316.54549391394795
GW170817_toy,1.3325316194578627,1.2463445066064511,386.28867392538314
GW170817_toy,1.3496252241555546,1.2758498443322808,220.55142269631358
GW170817_toy,1.3526209892526884,1.184577951868324,382.90185209014163
GW170817_toy,1.3224668294126865,1.236457222824156,143.83002724014776
GW170817_toy,1.3039404774651986,1.2065154340003854,338.20104495896754
GW170817_toy,1.3059764259027236,1.2545901173157148,196.92197598059593
GW170817_toy,1.3843137234978404,1.231679235099484,350.97383419296574
GW170817_toy,1.4445680454419525,1.297291363014584,154.3880215937925
GW170817_toy,1.3945567818662723,1.2483548359330383,201.02586936203494
GW170817_toy,1.4130917528701141,1.2566719163115585,339.1104441959096
GW170817_toy,1.4204196546561736,1.2014754020526965,526.8734604526006
GW170817_toy,1.3120368565859923,1.2780632767111941,287.38428367900724
GW170817_toy,1.3977075310928748,1.2658777182267982,376.4330609142044
GW170817_toy,1.387778665575218,1.1878559191834526,175.90155321989295
GW170817_toy,1.4217085038280068,1.2306624385170486,310.08874624295817
GW170817_toy,1.4354690337551155,1.1468175846891362,284.57434349280555
GW170817_toy,1.346256360194804,1.2934832687892979,296.4373545372722
GW170817_toy,1.3399803760159819,1.2811919480204508,394.0896475439272
GW170817_toy,1.3793627127572228,1.3109688367250727,264.0987756137718
GW170817_toy,1.4134023349719849,1.2998633356746432,193.22863617103098
GW170817_toy,1.4619767462521374,1.2560059227001787,242.1135698948795
GW170817_toy,1.3541769285682763,1.2738677646154979,115.50010333363744
GW170817_toy,1.36819727039629,1.2110874359414907,255.21530244687486
GW170817_toy,1.3992960419461522,1.2835700269087744,196.85754261526762
GW170817_toy,1.4011601509256344,1.2471727722596688,576.8594112207539
GW170817_toy,1.391511394831451,1.348729752101277,403.81945608459347
GW170817_toy,1.3658533699542192,1.1868527995442206,423.6103107556212
GW170817_toy,1.4087490751171818,1.2801092883773324,586.6553645085799
GW170817_toy,1.3658281745514451,1.1346794051459546,262.9716230141514
GW170817_toy,1.4426273733516857,1.2386029848755242,334.5916562543812
GW170817_toy,1.2864677772466395,1.1783769713006864,458.8157308701876
GW170817_toy,1.3017899825151096,1.2635373161038062,271.15630749473684
GW170817_toy,1.4077369120261407,1.171198153698358,298.5149939535643
GW170817_toy,1.3969847851378046,1.2769954384612874,617.7588760892677
GW170817_toy,1.4356657251634828,1.2144513256634064,348.93574288403454
GW170817_toy,1.4090290932259972,1.0982720318076942,377.1213759283952
GW170817_toy,1.3829899195069382,1.2873200315826798,466.9239717471592
GW170817_toy,1.389356028867748,1.3244290260145768,647.3220266222343
GW170817_toy,1.3508513780229146,1.2080186081866857,283.72196814254465
GW170817_toy,1.332855044008273,1.2506326097292615,392.00689044101995
GW170817_toy,1.4045958253809316,1.332516455038181,467.97946293877925
GW170817_toy,1.2794049673149512,1.2791834326118763,354.92359412203797
GW170817_toy,1.350946134092633,1.2785666137301004,277.6780573542486
GW170817_toy,1.3419232141251278,1.2116551247134861,344.77253064848554
GW170817_toy,1.4004301579861178,1.2139560084572625,202.9669599828803
GW170817_toy,1.4281796708924501,1.2661876829343377,482.17255389430665
GW170817_toy,1.4290603656251863,1.209210150311299,250.70976549162987
GW170817_toy,1.4387550730171272,1.2154857492436382,188.8699353867469
GW170817_toy,1.33585707689382,1.2989109181201675,161.11467983715028
GW170817_toy,1.2951527578384872,1.2420771539717015,279.2775882255805
GW170817_toy,1.4232060567250844,1.1823998572873937,394.61026256808003
GW170817_toy,1.4093346990725197,1.2253730664554459,154.83644449879174
GW170817_toy,1.3650637069362994,1.1943480864862535,385.043492949776
GW170817_toy,1.3170127162781702,1.284942432415175,373.984426207061
GW170817_toy,1.307246168462857,1.330721242054503,530.930093134712
GW170817_toy,1.2881724766891534,1.191019722117895,334.0177262729327
GW170817_toy,1.332058500946068,1.1484356853113302,412.70538855890015
GW170817_toy,1.2963313343390923,1.2155839418364653,372.6610949936147
GW170817_toy,1.3619087430754526,1.0793021554761382,476.422931872143
GW170817_toy,1.3766257583752997,1.327162294483221,201.34977956915594
GW170817_toy,1.345098477751426,1.1095236321751871,343.233895284637
GW170817_toy,1.3690127302269783,1.2330101631034518,314.81131979860083
GW170817_toy,1.3039815433869884,1.2412372262855973,399.00949315899095
GW170817_toy,1.2995848395417116,1.3322975773838546,471.47955858210094
GW170817_toy,1.4996416155640888,1.2702487139455911,211.82947271576955
GW170817_toy,1.365694435826035,1.2355760303676822,475.64425612597245
GW170817_toy,1.361651453363794,1.1971496498352256,268.7132874815183
GW170817_toy,1.4143346519595499,1.2488938104406688,408.86604426273345
GW170817_toy,1.3382433163827747,1.2633863510814514,426.6541947688901
GW170817_toy,1.3822770998251563,1.2709467871502507,88.14552114369093
GW170817_toy,1.3153484892974878,1.2869922653088905,468.45758737068695
GW170817_toy,1.3266289646922416,1.2210233487812503,689.6425797820127
GW170817_toy,1.3034592501869255,1.3698958068134883,347.36245888852164
GW170817_toy,1.445066638585107,1.1993735835487218,466.88853349540386
GW170817_toy,1.2442993036287262,1.3284970770854614,330.74374679511993
GW170817_toy,1.3912529176324555,1.2503298351228125,197.4205266416102
GW170817_toy,1.3786768800771352,1.2551832456680623,293.6088093028308
GW170817_toy,1.346551812712636,1.3331630904973446,227.2147713313745
GW170817_toy,1.3434260588720062,1.2240318987682666,166.9328685101693
GW170817_toy,1.2682652501150258,1.21498761715844,269.9909649638252
GW170817_toy,1.3909377142527175,1.2542757074466677,353.6268010602316
GW170817_toy,1.369546776174785,1.2713448250831956,498.25938221666445
GW170817_toy,1.4380038179946462,1.267807422933613,81.16345218395287
GW170817_toy,1.3521186799738714,1.2648714631162352,310.5023087265682
GW170817_toy,1.345157278262931,1.1966561607163273,100.5487982288164
GW170817_toy,1.3547483842482921,1.1587315949072046,311.28810825253726
GW170817_toy,1.3659124956195543,1.2135580826503838,321.2098213329024
GW170817_toy,1.326793527685971,1.2027066127686534,335.5057343867707
GW170817_toy,1.327783749532636,1.2522811471039288,409.01487734820404
GW170817_toy,1.434396394850201,1.2109052641877391,182.85042595515344
GW170817_toy,1.3910334390243586,1.3203323293599167,409.22465931006116
GW170817_toy,1.4341920986850203,1.2609427681242467,387.9770088452318
GW170817_toy,1.3671722356223874,1.2152820561597037,360.6878102328094
GW170817_toy,1.2826760211533563,1.2203007290548984,363.86903922756153
GW170817_toy,1.3798677457208364,1.3299762380022428,382.1200099440123
GW170817_toy,1.3963538648307054,1.221700408129638,143.71954464670628
GW170817_toy,1.418546951229528,1.233854817864093,387.1836305598017
GW170817_toy,1.4281034999668696,1.1819490557801458,229.9164532997828
GW170817_toy,1.2309217461114463,1.169428176451204,299.86101435229705
GW170817_toy,1.343053895184108,1.202530836620223,334.4414391260616
GW170817_toy,1.287402096408317,1.3345666216125915,460.7965294065017
GW170817_toy,1.3917834491915493,1.2694390150006747,150.43431236137332
GW170817_toy,1.4231475056237162,1.3324654328813526,291.7193685653682
GW170817_toy,1.3339168590425283,1.2768722243420336,109.64248119915712
GW170817_toy,1.377490536956193,1.2061790813708242,503.33308373186605
GW170817_toy,1.44269258777994,1.231284003513125,444.858440626258
GW170817_toy,1.4011369930154207,1.215511062232681,463.7762882331863
GW170817_toy,1.367557002110001,1.2714897732664807,345.3258111125568
GW170817_toy,1.3800140924124322,1.201455156750863,185.26456139220898
GW170817_toy,1.4072724148056701,1.2896256475515238,349.8631882253835
GW170817_toy,1.3413831974075066,1.3141465814179099,366.33647888127814
GW170817_toy,1.372674850955195,1.1982089310442483,183.7731030661199
GW170817_toy,1.3703419901295055,1.3069721857265262,456.71932423564976
GW170817_toy,1.3322423122390679,1.2750702891410481,249.85342560855213
GW170817_toy,1.4017386245398848,1.3065424493195776,457.4615387949798
GW170817_toy,1.4053964325182124,1.282775117993972,275.90273767734504
GW170817_toy,1.3304262673831766,1.2697570635411186,390.7842397674602
GW170817_toy,1.2678638969910996,1.249064546344226,263.7365419976201
GW170817_toy,1.3948916365511008,1.2182169352001642,424.1332399648953
GW170817_toy,1.3985816653688032,1.2389190217695467,555.5777192486137
GW170817_toy,1.3205903059834527,1.2271754542090947,549.7162149526637
GW170817_toy,1.3630841305812385,1.3419642858943466,575.2421023921728
GW170817_toy,1.2791148762214561,1.2650121982250229,619.0079548858432
GW170817_toy,1.2902766218915824,1.2177984142969416,497.109008293638
GW170817_toy,1.3460058906780614,1.202185303047411,258.51969220412764
GW170817_toy,1.2660401542163708,1.2411627191737638,505.07043206412584
GW170817_toy,1.3291188702973364,1.2798712593693582,361.8721583995864
GW170817_toy,1.2700470570800317,1.2753436595710428,284.4699278574242
GW170817_toy,1.2990416994548541,1.2364736276345942,217.53992714864904
GW170817_toy,1.3944386264350295,1.1910143564757782,120.94221047586458
GW170817_toy,1.3745945013722596,1.335493010906027,336.11692692028373
GW170817_toy,1.4547445532564935,1.262707272899872,170.00587168026763
GW170817_toy,1.3725133271863326,1.2193520674018488,202.20118732428307
GW170817_toy,1.3497699982129112,1.2055110087417498,450.0179570906846
GW170817_toy,1.3826579526738818,1.2429561108593683,407.2899562166779
GW170817_toy,1.383342253317326,1.2643793442988323,559.2020803844193
GW170817_toy,1.2901850368188907,1.2196610121101632,505.49769717156715
GW170817_toy,1.3946829148024178,1.200364139372605,290.5271512413583
GW170817_toy,1.3347398110131505,1.2249257545614711,268.27396438198843
GW170817_toy,1.332340071304129,1.2400910637017808,443.67329469439744
GW170817_toy,1.3997684069471965,1.331660426147382,355.998926731335
GW170817_toy,1.3646901121523578,1.2827962986227874,194.62693669171907
GW170817_toy,1.3789289017424906,1.216932095231661,453.0052575554934
GW170817_toy,1.2477234175886638,1.1943640390050303,595.3465595742421
GW170817_toy,1.3811489863344812,1.2903174816690273,175.10609490248507
GW170817_toy,1.3542702711841332,1.1746623445801592,502.3644628052181
GW170817_toy,1.3875036495310784,1.3634357765303786,83.31418583849137
GW170817_toy,1.2907348371211977,1.2993566434962482,242.2072499021427
GW170817_toy,1.3052501539356176,1.2918474225854752,578.9287304432331
GW170817_toy,1.3852395498856045,1.2460415544817856,420.2214542385523
GW170817_toy,1.460592160170148,1.2212553509700013,427.080670838845
GW170817_toy,1.4746437072965446,1.1770940186193481,331.5630819874612
GW170817_toy,1.4397956852107785,1.2932932602690517,263.1378245850263
GW170817_toy,1.3514809881382988,1.2286857675754688,277.1531129208874
GW170817_toy,1.3436788066174712,1.2185654246718403,319.83479940113176
GW170817_toy,1.4000856077049209,1.1941900007679271,322.7257060790444
GW170817_toy,1.3306348155934624,1.3451890329149419,66.91002202579796
GW170817_toy,1.3215351642102866,1.2859141023606184,231.87994371784208
GW170817_toy,1.377172299150665,1.1519660623041816,247.0565262466199
GW170817_toy,1.3529380757135474,1.339571164072181,546.5183029946236
GW170817_toy,1.3936644902251536,1.2119074828468255,388.1897477272309
GW170817_toy,1.428098287345649,1.1527858241798927,47.091294193877104
GW170817_toy,1.3519986485550528,1.2784216891385225,320.61899369753587
GW170817_toy,1.3278908855448897,1.156433236373771,368.4611775720993
GW170817_toy,1.2398837436954104,1.1851733841601528,264.57528146801815
GW170817_toy,1.41464741443186,1.304464535480228,382.77942993440354
GW170817_toy,1.3835326270919313,1.2459802813402623,232.05521579324787
GW170817_toy,1.3537446690265944,1.2891676961110343,359.7776473949582
GW170817_toy,1.3254101505849092,1.1791698620746585,332.7728859070919
GW170817_toy,1.2870198879572592,1.2668787264765113,448.61795457858614
GW170817_toy,1.414479087021612,1.2508733028034398,448.55221676475264
GW170817_toy,1.3344783863486458,1.285266574172934,296.8259658179261
GW170817_toy,1.3079033309457062,1.1875186955242416,488.91298359821775
GW170817_toy,1.2931934673779624,1.2375823654590592,132.83903652384686
GW170817_toy,1.3792621384164703,1.2676389533640267,472.5098211539509
GW170817_toy,1.3373022931109821,1.3027832953262213,538.9435576718801
GW170817_toy,1.3650896802564754,1.2542717827670429,319.61626546302153
GW170817_toy,1.43163749019059,1.2151006176388273,199.65767468231678
GW170817_toy,1.2973073576154557,1.2605009189870162,385.7154417464309
GW170817_toy,1.355358326259239,1.2026623014369764,287.39905854728914
GW170817_toy,1.2968304606176904,1.1821757779204551,446.18408576201875
GW170817_toy,1.3488821652097045,1.240157264116878,441.70931978442644
GW170817_toy,1.3202726118977004,1.2543811594190428,343.21826580649923
GW170817_toy,1.35296213214621,1.2746988912864963,442.5548141514922
GW170817_toy,1.2806299903577099,1.2413127500178538,294.8885990463402
GW170817_toy,1.3279738846197378,1.301176678385798,290.25931304964433
GW170817_toy,1.3279108295471191,1.2717871246482375,441.1496136435457
GW170817_toy,1.408693861118738,1.2370237063415086,467.9815336307388
GW170817_toy,1.3785546467113734,1.3507637583582663,263.30439677195557
GW170817_toy,1.4185689987060077,1.2825258318529744,453.53951560343154
GW170817_toy,1.3144770277381275,1.2473598281246865,410.24656997914207
GW170817_toy,1.3245362414842972,1.1442633513040301,390.0523956207334
GW170817_toy,1.3396384079295047,1.2723447446732756,401.95822330391377
GW170817_toy,1.322948792082289,1.21459584851163,445.8813092771498
GW170817_toy,1.371845082404371,1.29382551411682,280.25764011154797
GW170817_toy,1.294112300400246,1.3243871196147803,270.6882259316969
GW170817_toy,1.3467179100131623,1.2404666898219674,256.7765326063208
GW170817_toy,1.4073732812359916,1.152076874108691,185.2122810795204
GW170817_toy,1.3528245709638125,1.2298972846984848,336.6720685246514
GW170817_toy,1.3554002302805932,1.2196965331581315,477.7382289647043
GW170817_toy,1.4308302640686787,1.2176570686450132,195.6480389532005
GW170817_toy,1.4231073553360978,1.195455397546065,407.9304253452798
GW170817_toy,1.335624033756104,1.170864419050828,141.31350071083278
GW170817_toy,1.3234871778931365,1.2101308190424351,284.0899816301106
GW170817_toy,1.3697900829555614,1.2410179350418802,228.56585258235805
GW170817_toy,1.4235216669859805,1.2575876499956045,362.02703615475417
GW170817_toy,1.2978931464115375,1.2056168150641318,347.77710634924534
GW170817_toy,1.3823672808570333,1.2412820547672707,390.4317171078171
GW170817_toy,1.3527449241855622,1.2220123909665839,505.0468457496495
GW170817_toy,1.377004470476963,1.318723879255471,331.47372457224327
GW170817_toy,1.3914851692226111,1.3022839454510302,282.0686893794572
GW170817_toy,1.4371185478601873,1.278698693684424,145.4203032090352
GW170817_toy,1.3871267354902048,1.2291193113122105,598.3425899675698
GW170817_toy,1.3572172840123866,1.228975911583313,463.570834413983
GW170817_toy,1.3811177344053476,1.2489744113561119,373.9200660383199
GW170817_toy,1.3678712769737105,1.131373536704922,459.3400746071369
GW170817_toy,1.3554173445323026,1.2156299482789195,175.36840450336717
GW170817_toy,1.418194929257549,1.2585205551071272,287.9406753600494
GW170817_toy,1.4102420132688414,1.3097849052814545,440.11934092491936
GW170817_toy,1.3114589735162923,1.22348153537159,410.81319960351624
GW170817_toy,1.3974429757460516,1.2176133115666123,175.29809028042516
GW170817_toy,1.369346505134536,1.234877901598248,423.09992400584144
GW170817_toy,1.3748227774514623,1.2186539969850316,300.6769518093303
GW170817_toy,1.4420088518716998,1.257043799804622,465.138878932765
GW170817_toy,1.3563002684296865,1.2572155363297426,314.43283631486554
GW170817_toy,1.2900151853303037,1.270445508354732,283.7711514774868
GW170817_toy,1.3474892454694198,1.1520994184808617,233.1076823148834
GW170817_toy,1.4007259018431908,1.237996502625233,201.85564602212307
GW170817_toy,1.344003816247158,1.4011808425672274,386.1389247541946
GW170817_toy,1.4645873413268091,1.2307869032069623,347.4146126232275
GW170817_toy,1.3649845365541224,1.2707674262787194,550.3363030931531
GW170817_toy,1.363744981873366,1.2259764792231311,363.46165078274123
GW170817_toy,1.3369765468780652,1.2694228843504378,465.64040833015997
GW170817_toy,1.372528255994904,1.3055772568192057,240.67262463150374
GW170817_toy,1.2073129486211966,1.3001596858714766,198.650216650958
GW170817_toy,1.4410304030983032,1.2368956941733944,395.2459202414903
GW170817_toy,1.4002676342222924,1.2276559771612756,429.5199335921516
GW170817_toy,1.2561528422172599,1.348854198592314,418.64408245579455
GW170817_toy,1.375922265171293,1.2313550586329656,262.6835704263598
GW170817_toy,1.415358199907124,1.220983044314254,195.95524205189702
GW170817_toy,1.4295064250093745,1.3039614120416532,393.74920942601113
GW170817_toy,1.3301174409910346,1.2758041736949923,352.0966559373926
GW170817_toy,1.4336171087662546,1.3564652268481971,287.53212768877825
GW170817_toy,1.3792470957877554,1.2373952792740284,342.42430838845473
GW170817_toy,1.3350121509146269,1.1888798772182911,314.4654533136916
GW170817_toy,1.34206347613403,1.257501484460518,304.2686908805996
GW170817_toy,1.3758750310025991,1.2421406614254347,283.85837589266976
GW170817_toy,1.3563297970072914,1.2542322522141214,516.8681868757158
GW170817_toy,1.3461610600584208,1.2949626176184554,378.14060885994337
GW170817_toy,1.3636475400443935,1.212442014713283,506.27307091394346
GW170817_toy,1.314872016006138,1.2668580002607606,378.460616794415
GW170817_toy,1.4072510178969682,1.3421993636903575,488.9094032299805
GW170817_toy,1.3330110495442065,1.2590995801427447,439.05912485248973
GW170817_toy,1.3441884112022038,1.1842242071197424,304.0577528480302
GW170817_toy,1.3776037775911043,1.273317928332226,523.8252492501667
GW170817_toy,1.3294802980527722,1.228957602314885,336.2494969807784
GW170817_toy,1.4112647469630064,1.211041228515432,438.2100554731769
GW170817_toy,1.3430445082953184,1.2723333099720928,481.65921173578573
GW170817_toy,1.3996627993342396,1.2772193704449688,75.48376968352306
GW170817_toy,1.402588668855226,1.2109321405982338,331.0659830213982
GW170817_toy,1.4335848877342074,1.2934701722172506,194.81845741216773
GW170817_toy,1.3153213658171672,1.2155486705816996,457.31337618856173
GW170817_toy,1.327893329340915,1.2750305471729144,344.39111710627736
GW170817_toy,1.3676428710881148,1.2463034328781488,285.2482934101764
GW170817_toy,1.310727918292769,1.3138605682118867,312.69959222123555
GW170817_toy,1.3781095579164575,1.3562834055644606,283.38587565120315
GW170817_toy,1.371618142233382,1.3301287100068702,407.62945520544315
GW170817_toy,1.3673895528276618,1.2537935938830052,332.9204489291502
GW170817_toy,1.407832035780637,1.2159932275091658,440.7249776939243
GW170817_toy,1.3378707165777635,1.2808388684432883,434.98789933069673
GW170817_toy,1.3405100358472566,1.199468272120309,258.0341098377503
GW170817_toy,1.3703930066183223,1.2406638602268643,378.9394013104481
GW170817_toy,1.265948525971535,1.2291089994765656,246.98678535691107
GW170817_toy,1.3568277342857746,1.2308388247565125,559.3968558171522
GW170817_toy,1.3199283584313541,1.216417469681098,444.165937727753
GW170817_toy,1.3566986398331586,1.2526365143477596,552.0622561093028
GW170817_toy,1.358736691981344,1.2247235297095664,490.18380771585055
GW170817_toy,1.4013213459544125,1.148726135186197,468.4208752910137
GW170817_toy,1.352218382366741,1.2383033611228025,426.20301254106
GW170817_toy,1.3389407052757203,1.2012872589879648,334.9108663639024
GW170817_toy,1.3515912821868936,1.220213782799566,458.4769594268103
GW170817_toy,1.317936155949712,1.2111886315927416,291.2547429095371
GW170817_toy,1.400303589049092,1.1937786253730338,294.027195718123
GW170817_toy,1.2467621671435443,1.2689426959703876,241.20058898833588
GW170817_toy,1.3937121786714006,1.180983718345293,360.18771755807916
GW170817_toy,1.3776487225585963,1.1474038114895715,176.29885515636693
GW170817_toy,1.3689135701212949,1.3062379137077202,353.3048645335117
GW170817_toy,1.3429258413044276,1.2416193174719168,405.99592667920155
GW170817_toy,1.318844162275291,1.245004339763906,506.5037624690915
GW170817_toy,1.3228381053928673,1.3544874023713176,395.63290081129026
GW170817_toy,1.4513705348460657,1.197829445267985,248.452557997676
GW170817_toy,1.3078248923738856,1.2255308597584993,244.38331052907688
GW170817_toy,1.4536724577674933,1.2061566393255305,303.6619584541779
GW170817_toy,1.3673036269819239,1.189651975893821,273.9473367850881
GW170817_toy,1.4357650196775498,1.2857201991804759,743.1352982675221
GW170817_toy,1.3961729738361774,1.1910921666502643,200.9344870832404
GW170817_toy,1.4120980273592003,1.3271701891881755,459.5225656524737
GW170817_toy,1.3129761143833174,1.3480629893363163,302.1799395483662
GW170817_toy,1.3787475796399769,1.2006296062801278,372.1450976066553
GW170817_toy,1.418256695070866,1.2369277584235785,153.169052892001
